FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,utilisation_cout,toilette_type,geometry
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3db,Centrale,Sotouboua,Sotouboua 3,Tchébébé,Tchébébé 2,Nsp,{Latrines seches},POINT (0.9921138857579982 8.432373142937953)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3da,Centrale,Tchamba,Tchamba 1,Affem,Affem Kabye,Nsp,{Latrines seches},POINT (1.5124533333333332 9.139064999999999)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3d9,Centrale,Tchamba,Tchamba 1,Kri-Kri,Kri-kri,Gratuit,{Latrines seches},POINT (1.41342 9.204031666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3d8,Centrale,Tchamba,Tchamba 1,Tchamba,Zongo,Payant,{WCs},POINT (1.4145949999999998 9.029288333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3d7,Centrale,Tchamba,Tchamba 1,Tchamba,Boutchoua,Nsp,{WCs},POINT (1.4179616666666666 9.022616666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3d6,Centrale,Tchamba,Tchamba 1,Tchamba,Limamwa,Payant,{WCs},POINT (1.411555 9.024951666666668)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3d5,Centrale,Tchamba,Tchamba 1,Tchamba,Tchamba,Payant,{Douches},POINT (1.4113016666666667 9.021303333333332)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3d4,Centrale,Tchamba,Tchamba 1,Tchamba,Tchamba,Payant,{WCs},POINT (1.4090283333333335 9.018496666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3d3,Centrale,Tchamba,Tchamba 1,Tchamba,Tchamba,Payant,{WCs},POINT (1.4089616666666667 9.018648333333335)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3d2,Centrale,Tchamba,Tchamba 1,Tchamba,Zongo,Nsp,{WCs},POINT (1.4134833333333332 9.02871)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3d1,Centrale,Tchamba,Tchamba 2,Bago,Afitiala Copé,Gratuit,{Latrines seches},POINT (1.2940483333333332 8.451466666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3d0,Centrale,Tchamba,Tchamba 2,Koussountou,Korikori,Gratuit,{Latrines seches},POINT (1.5170966666666668 8.831881666666668)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3cf,Centrale,Tchamba,Tchamba 2,Koussountou,Korikori,Gratuit,{WCs},POINT (1.5171816666666667 8.831809999999999)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3ce,Centrale,Tchamba,Tchamba 2,Koussountou,Korikori,Gratuit,{Douches},POINT (1.5170983333333334 8.831916666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3cd,Centrale,Tchamba,Tchamba 2,Koussountou,Korikori,Gratuit,{Douches},POINT (1.517086666666667 8.831798333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3cc,Centrale,Tchamba,Tchamba 3,Balanka,Parampa,Gratuit,"{WCs,Latrines seches}",POINT (1.6167716666666667 8.866761666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3cb,Centrale,Tchamba,Tchamba 3,Goubi,Kpatakpanie,Gratuit,{Latrines seches},POINT (1.4679433333333336 8.654599999999999)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3ca,Centrale,Tchaoudjo,Tchaoudjo 1,Kadambara,Alkpade,Payant,{WCs},POINT (1.1640271852526012 8.954405338645913)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3c9,Centrale,Tchaoudjo,Tchaoudjo 1,Kadambara,Doubouide,Nsp,{autre},POINT (1.1810616666666665 8.950043333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3c8,Centrale,Tchaoudjo,Tchaoudjo 4,Agouloudè,Agoulou,Nsp,{WCs},POINT (1.3255883333333334 9.120425000000001)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3c7,Centrale,Tchaoudjo,Tchaoudjo 4,Agouloudè,Agbandaoude,Gratuit,"{Douches,WCs}",POINT (1.3612016666666666 9.250385)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3c6,Centrale,Tchaoudjo,Tchaoudjo 4,Agouloudè,Agouloude,Nsp,"{WCs,Latrines seches}",POINT (1.323985 9.121608333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3c5,Centrale,Tchaoudjo,Tchaoudjo 4,Agouloudè,Agouloude,Nsp,"{WCs,Latrines seches}",POINT (1.3254781780759368 9.119539142307726)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3c4,Centrale,Tchaoudjo,Tchaoudjo 4,Agouloudè,Agouloude,Nsp,{Latrines seches},POINT (1.341604155848226 9.225399675146145)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3c3,Centrale,Tchamba,Tchamba 3,Kaboli,Adja,Nsp,{Latrines seches},POINT (1.593303333333333 8.749676666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3c2,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1139000000000001 8.929086666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3c1,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.11251 8.928528333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3c0,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Nsp,{WCs},POINT (1.1149850000000001 8.929425)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3bf,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,"{WCs,Douches}",POINT (1.1078983333333334 8.926074999999999)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3be,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.111785 8.929371666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3bd,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1076066666666666 8.926615)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3bc,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1125583333333333 8.929178333333335)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3bb,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1082583333333333 8.926348333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3ba,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1126616666666667 8.929226666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3b9,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1131749999999998 8.929303333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3b8,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.11545 8.929188333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3b7,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1159833333333333 8.92901)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3b6,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1026366666666665 8.919438333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3b5,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.114565 8.929300000000001)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3b4,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Agbassaoude 1,Gratuit,{WCs},POINT (1.1289780636141489 8.95021839641059)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3b3,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Agbassaoude 1,Gratuit,{WCs},POINT (1.129175999181101 8.949502479717273)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3b2,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1104652661898984 8.926879721763088)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3b1,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,"{WCs,Douches}",POINT (1.1044283333333333 8.921693333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3b0,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1119933333333334 8.929615)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3af,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.10593 8.922091666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3ae,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1069183333333332 8.923398333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3ad,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Agbassaoude 2,Gratuit,{WCs},POINT (1.1329466666666665 8.941621666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3ac,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1021416666666668 8.923298333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3ab,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1057933333333334 8.924241666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3aa,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Nsp,{WCs},POINT (1.1173566666666666 8.929266666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3a9,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Agbassaoudè 1,Nsp,{WCs},POINT (1.1291316666666666 8.949351666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3a8,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Gratuit,{WCs},POINT (1.1073516666666667 8.923499999999999)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3a7,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,Kpaïde,Gratuit,{Latrines seches},POINT (1.2006350000000001 9.210383333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3a6,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,Amodjode,Gratuit,{Latrines seches},POINT (1.2037795112719825 9.20605649482808)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3a5,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,Kpahide,Gratuit,{Latrines seches},POINT (1.20137 9.206851666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3a4,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,ALEHERIDE,Gratuit,{Latrines seches},POINT (1.2005530309102326 9.210460267069763)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3a3,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Kolina,Gratuit,{Latrines seches},POINT (1.1447707300074224 9.111830524448884)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3a2,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Koumoniade,Nsp,{Latrines seches},POINT (1.133435159847508 9.071865441020666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3a1,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Koumaniade,Nsp,{Latrines seches},POINT (1.1333366666666667 9.07083)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-3a0,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Azanade,Nsp,{WCs},POINT (1.1360701432448275 9.071155025886156)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-39f,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Koumoniade,Nsp,{Latrines seches},POINT (1.1349544253439867 9.06871162805481)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-39e,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Azanade,Nsp,{Latrines seches},POINT (1.1361135242488782 9.070894677458792)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-39d,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Koumoniade,Gratuit,{Latrines seches},POINT (1.1334980358225661 9.072515958633698)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-39c,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Azanade,Nsp,{Latrines seches},POINT (1.1353117955945082 9.070761116465327)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-39b,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Kolina,Gratuit,{Latrines seches},POINT (1.1399933333333334 9.099176666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-39a,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Kpakpalo,Nsp,{Latrines seches},POINT (1.1417716666666666 9.103465)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-399,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Koumoniade,Gratuit,{Latrines seches},POINT (1.1347166666666666 9.072171666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-398,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Koumoniade,Gratuit,{Latrines seches},POINT (1.134083635538279 9.074346036728189)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-397,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Azanade,Nsp,{Latrines seches},POINT (1.1360416666666666 9.072078333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-396,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Azanade,Nsp,{Latrines seches},POINT (1.1360516666666667 9.07109)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-395,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Azanade,Nsp,{WCs},POINT (1.136056706628568 9.072051792416108)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-394,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,Koloware,Nsp,{WCs},POINT (1.292408275103257 8.954418689253439)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-393,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,Koloware,Nsp,{WCs},POINT (1.2910811243607994 8.954814021177704)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-392,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,Sabaringade,Nsp,{WCs},POINT (1.3308739125466533 8.985234875459982)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-391,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,Esso-Vallai,Gratuit,{WCs},POINT (1.3374266666666665 8.997293333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-390,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,Sabaringade,Gratuit,{WCs},POINT (1.3308783333333334 8.985216666666668)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-38f,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Sokode,Payant,{WCs},POINT (1.1462594333690637 8.983224406098602)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-38e,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Tchawanda,Nsp,{autre},POINT (1.1327454103353711 8.989862164022679)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-38d,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Zongo,Payant,{WCs},POINT (1.1374116666666665 8.987631666666665)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-38c,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Tchavade,Gratuit,{WCs},POINT (1.1898883333333332 9.016586666666665)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-38b,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Didaoure Alfa Gandi,Payant,{WCs},POINT (1.1418598324469906 8.984877016271602)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-38a,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Komah,Payant,{WCs},POINT (1.143053478703828 8.97639181708497)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-389,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Zongo,Payant,{WCs},POINT (1.1426894835926946 8.987490885739904)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-388,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Didaoure Kamissade,Payant,{WCs},POINT (1.1441450091386025 8.98482424858641)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-387,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Birini,Payant,{WCs},POINT (1.1812582095552489 8.953788169057548)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-386,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Tchawanda,Nsp,{WCs},POINT (1.1298805576863238 8.990215776723579)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-385,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Salimde,Payant,{WCs},POINT (1.1619183333333334 8.986673333333332)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-384,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Salimde,Payant,{WCs},POINT (1.1607633333333331 8.984676666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-383,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Koulounde,Nsp,{autre},POINT (1.1512896064890084 8.981243511203553)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-382,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Didaoure,Payant,"{Douches,WCs}",POINT (1.1399889738529718 8.982515731510828)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-381,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Kpalo Kpalo,Nsp,{autre},POINT (1.1432071644928614 8.992604029878423)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-380,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Komah,Nsp,{autre},POINT (1.1426205161400664 8.974882572542734)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-37f,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Didaoure Kpandidjo,Nsp,{autre},POINT (1.1420481157867302 8.982811414031243)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-37e,Kara,Bassar,Bassar 1,Bassar,Bikoutchabe,Gratuit,{WCs},POINT (0.7813826075270592 9.264308606845495)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-37d,Kara,Bassar,Bassar 1,Bassar,Kpankissi,Payant,{WCs},POINT (0.774977804339243 9.257465569616496)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-37c,Kara,Bassar,Bassar 1,Bassar,Bikondjibe,Payant,{WCs},POINT (0.7825655557162909 9.257211689430646)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-37b,Kara,Bassar,Bassar 1,Bassar,Banida,Gratuit,{Douches},POINT (0.7877605836009804 9.261781061003912)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-37a,Kara,Bassar,Bassar 1,Bassar,Wadande,Payant,"{Latrines a eau,Douches}",POINT (0.7791026722041148 9.2627095791899)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-379,Kara,Bassar,Bassar 1,Bassar,Sabondjira,Payant,{Latrines a eau},POINT (0.7760483333333333 9.262593333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-378,Kara,Bassar,Bassar 1,Bassar,Balinda,Payant,"{Latrines a eau,Douches}",POINT (0.786516770334448 9.257010206456986)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-377,Kara,Bassar,Bassar 1,Bassar,Biyakpabe,Payant,{Latrines a eau},POINT (0.7791004641063948 9.270317347639656)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-376,Kara,Bassar,Bassar 1,Bassar,Balinda,Payant,"{Latrines a eau,Douches}",POINT (0.7887802801038182 9.258044999182802)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-375,Kara,Bassar,Bassar 1,Bassar,Nangbani,Payant,"{Latrines a eau,Douches}",POINT (0.7892827746536485 9.259970014325361)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-374,Kara,Bassar,Bassar 1,Bassar,Bikoundjib,Gratuit,{WCs},POINT (0.7783588205350725 9.25683384948411)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-373,Kara,Bassar,Bassar 1,Bassar,Kpalou,Gratuit,{WCs},POINT (0.7489357860009216 9.164021160236734)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-372,Kara,Bassar,Bassar 2,Dimori,Dimori Centre,Payant,{Latrines a eau},POINT (0.5957566666666666 9.203781666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-371,Kara,Bassar,Bassar 4,Sanda-Afohou,Afohou,Gratuit,{Latrines a eau},POINT (0.9402966666666667 9.483473333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-370,Kara,Bassar,Bassar 4,Sanda-Kagbanda,Kagbanda,Nsp,"{WCs,Douches}",POINT (0.8943869663502845 9.484085910189103)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-36f,Kara,Bassar,Bassar 2,Bangeli,Bangeli,Payant,{WCs},POINT (0.6240166666666667 9.422198333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-36e,Kara,Binah,Binah 1,Solla,KAKPALA,Nsp,{WCs},POINT (1.3483483333333333 9.88954)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-36d,Kara,Binah,Binah 1,Pagouda,Takoude,Nsp,{WCs},POINT (1.3291934605165627 9.752896124365584)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-36c,Kara,Binah,Binah 2,Kétao,AWAIYO,Payant,{WCs},POINT (1.3072433333333333 9.657035)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-36b,Kara,Binah,Binah 2,Kétao,ECOLE DU MARCHÉ 1,Payant,{WCs},POINT (1.308188705852784 9.656885818426156)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-36a,Kara,Binah,Binah 2,Kétao,ECOLE DU MARCHÉ 2,Payant,{WCs},POINT (1.3072069661026193 9.657085971065959)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-369,Kara,Kéran,Kéran 3,Nadoba,Nadoba,Gratuit,{Latrines seches},POINT (1.0836806764933264 10.129987809438436)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-368,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Guerin Kouka,Payant,{WCs},POINT (0.6032016666666667 9.702036666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-367,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Guerin Kouka,Gratuit,{WCs},POINT (0.6057510828050598 9.700838263182966)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-366,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Guérin Kouka Centre,Payant,"{WCs,Douches}",POINT (0.6032083333333333 9.702081666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-365,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Guerin Kouka,Payant,{WCs},POINT (0.6043383333333333 9.700521666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-364,Kara,Kéran,Kéran 3,Warengo,Wartema,Gratuit,{WCs},POINT (1.1024987496949732 10.079967668300286)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-363,Kara,Doufelgou,Doufelgou 1,Siou,Badidigou,Gratuit,{Latrines seches},POINT (1.2010083333333335 9.8234)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-362,Kara,Doufelgou,Doufelgou 1,Siou,Badidigou,Gratuit,{Latrines seches},POINT (1.1998516666666668 9.824795)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-361,Kara,Doufelgou,Doufelgou 1,Siou,Badidigou,Gratuit,{Latrines seches},POINT (1.200245 9.82173)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-360,Kara,Doufelgou,Doufelgou 1,Siou,Badidigou,Gratuit,{Latrines seches},POINT (1.1982516666666667 9.823211666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-35f,Kara,Doufelgou,Doufelgou 1,Siou,Birgou,Payant,{Latrines seches},POINT (1.2006483333333333 9.821906666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-35e,Kara,Doufelgou,Doufelgou 1,Niamtougou,Ragou-kaa,Gratuit,{Latrines seches},POINT (1.109190142793196 9.765876704506999)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-35d,Kara,Doufelgou,Doufelgou 1,Niamtougou,DAOURA,Nsp,{WCs},POINT (1.1066987494997826 9.76418775752811)
