FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etab_nom,etab_adresse,etab_jour,terrain,activite_statut,activite_categorie,geometry
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38dc,Plateaux,Ogou,Ogou 1,Gnagna,Dépotoire public,Dépotoire Public,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.1211333612750993 7.531428567435332, 1.1212349319511912 7.531385476845474, 1.1213688205696748 7.531342386255618, 1.1213780542675018 7.531240815579529, 1.1213441973754714 7.531193108140759, 1.121268788843222 7.531173101795468, 1.1212518603972068 7.531097693263218, 1.1212272372030025 7.531009973133867, 1.1211779908145947 7.530989966788576, 1.1211056601816207 7.530979194141113, 1.121093348584519 7.5309176361556025, 1.1209994726566173 7.53086531186792, 1.1209671547142246 7.530951493047633, 1.1208948240812506 7.531028440529521, 1.1209402128359 7.531062137250087, 1.121019007057352 7.5311397003118286, 1.1210350121335846 7.53114954958951, 1.121107650556486 7.531136006832698, 1.1211310425909797 7.531203720616759, 1.1211408918686614 7.5312702032411085, 1.1211333612750993 7.531428567435332)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38dd,Plateaux,Ogou,Ogou 1,Gnagna,Fontaine de omidoudou,Fontaine De Omidoudou,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Foncier National - terre de l'Etat non allouee,{Construit et actif},{autre},"MULTIPOLYGON (((1.1271892793383065 7.529451740971957, 1.1271927545032014 7.529271373316327, 1.1273611230127465 7.529271075178323, 1.127364110792879 7.529458931854165, 1.1271855546691272 7.52945802894473, 1.1271892793383065 7.529451740971957)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38de,Plateaux,Ogou,Ogou 3,Gléi,Depotoire mgbegne,Depotoire Mgbegne,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.1597583333333332 7.318113333333334, 1.159885 7.3180483333333335, 1.1600816666666667 7.317966666666666, 1.160155 7.317944999999999, 1.160225 7.31791, 1.1603050000000001 7.318008333333334, 1.1603050000000001 7.318008333333334, 1.1603633333333332 7.317973333333333, 1.1603916666666667 7.317911666666666, 1.1603966666666667 7.317899999999999, 1.1604016666666666 7.317896666666667, 1.1604016666666666 7.317896666666667, 1.1604016666666666 7.317896666666667, 1.1604016666666666 7.317896666666667, 1.1604016666666666 7.317896666666667, 1.1605216666666667 7.317918333333334, 1.1605333333333334 7.317925000000001, 1.1605333333333334 7.317925000000001, 1.1605333333333334 7.317925000000001, 1.1605333333333334 7.317925000000001, 1.1605333333333334 7.317925000000001, 1.1606116666666668 7.317928333333333, 1.1606200000000002 7.31795, 1.1606200000000002 7.317966666666666, 1.1606516666666666 7.3179783333333335, 1.16069 7.317996666666667, 1.1606983333333334 7.318013333333332, 1.1607116666666668 7.318041666666667, 1.1607466666666668 7.3180499999999995, 1.16084 7.318079999999999, 1.1608833333333335 7.3180733333333325, 1.160925 7.318105000000001, 1.1609366666666667 7.318160000000001, 1.1609766666666668 7.318218333333334, 1.160975 7.318239999999999, 1.16098 7.318254999999999, 1.161025 7.3182333333333345, 1.1610616666666669 7.318263333333334, 1.1610716666666665 7.318283333333333, 1.1611333333333334 7.318293333333334, 1.1611799999999999 7.318299999999999, 1.1611916666666666 7.318314999999999, 1.1611916666666666 7.318314999999999, 1.1611916666666666 7.318314999999999, 1.1611633333333333 7.318361666666667, 1.1611383333333334 7.318366666666666, 1.16112 7.318378333333333, 1.161105 7.318388333333333, 1.1610983333333333 7.318395, 1.1611016666666667 7.3184216666666675, 1.161105 7.318428333333332, 1.1611250000000002 7.318438333333334, 1.16115 7.318430000000001, 1.161195 7.318408333333334, 1.1612116666666668 7.318403333333333, 1.1612283333333333 7.318396666666667, 1.1612366666666667 7.3184000000000005, 1.1612566666666666 7.318393333333334, 1.1612816666666668 7.318378333333333, 1.16131 7.318359999999999, 1.1613166666666668 7.318338333333332, 1.1613366666666667 7.318314999999999, 1.1613666666666667 7.318316666666667, 1.1614033333333333 7.318338333333332, 1.161445 7.318356666666667, 1.161465 7.318378333333333, 1.1614866666666668 7.31842, 1.161495 7.3184516666666655, 1.1615199999999999 7.3185, 1.1615583333333332 7.318555, 1.1615416666666665 7.31862, 1.1615466666666667 7.318628333333334, 1.1615733333333333 7.318696666666667, 1.1615683333333333 7.318713333333333, 1.1615683333333333 7.318713333333333, 1.1614616666666668 7.318683333333333, 1.1614333333333335 7.3186783333333345, 1.1613983333333333 7.318671666666668, 1.161385 7.3186566666666675, 1.161385 7.3186566666666675, 1.161385 7.3186566666666675, 1.1613133333333332 7.318663333333334, 1.1613133333333332 7.318663333333334, 1.1613133333333332 7.318663333333334, 1.1613133333333332 7.318663333333334, 1.1612583333333333 7.318669999999999, 1.1612283333333333 7.318669999999999, 1.161195 7.318665, 1.1611699999999998 7.318651666666667, 1.1610766666666665 7.318711666666667, 1.16099 7.318759999999999, 1.1609483333333332 7.3187299999999995, 1.1609183333333335 7.318643333333333, 1.16085 7.318613333333333, 1.1608166666666666 7.318581666666668, 1.1607648342655297 7.318631521583624, 1.1597583333333332 7.318113333333334)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38df,Plateaux,Ogou,Ogou 4,Ountivou,Dépotoir de homa,Dépotoir De Homa,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Domaine public de l'Etat ou des collectivites territoriales,{Ferme},{Decharge},"MULTIPOLYGON (((1.5921236902698097 7.455536721372439, 1.592049375361166 7.455552935534325, 1.5919912746144074 7.455727237774596, 1.5921196367293375 7.45578804088167, 1.5922034098990816 7.455719130693654, 1.592173683935624 7.455613738641396, 1.592173683935624 7.455613738641396, 1.5921236902698097 7.455536721372439)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38e0,Plateaux,Ogou,Ogou 3,Gléi,Kouadagni,Kouadagni,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.1596933333333332 7.318088333333333, 1.1596916666666668 7.318085, 1.1597416666666667 7.318103333333332, 1.159825 7.3180716666666665, 1.1599700000000002 7.318003333333333, 1.1600433333333333 7.317973333333333, 1.1601933333333332 7.317921666666666, 1.1602616666666667 7.317863333333334, 1.160345 7.3178133333333335, 1.1604050000000001 7.3177916666666665, 1.160445 7.317773333333334, 1.160475 7.317761666666667, 1.1604816666666666 7.317750000000001, 1.1604883333333333 7.3177200000000004, 1.1604866666666667 7.3177200000000004, 1.1604816666666666 7.317721666666667, 1.1604683333333334 7.317735000000001, 1.1604416666666666 7.317746666666666, 1.1604216666666667 7.317763333333333, 1.1603883333333334 7.317771666666666, 1.1603633333333332 7.317781666666667, 1.1603483333333333 7.317760000000001, 1.1603433333333333 7.317741666666666, 1.1603383333333332 7.317706666666667, 1.1603266666666667 7.317685, 1.1602683333333335 7.317656666666666, 1.1602483333333335 7.317660000000001, 1.1602383333333333 7.317656666666666, 1.1602299999999999 7.317631666666667, 1.1602233333333334 7.3176033333333335, 1.160215 7.317588333333333, 1.1602050000000002 7.317585, 1.1601966666666668 7.317570000000001, 1.1602016666666666 7.317563333333334, 1.160213333333333 7.317553333333333, 1.1602266666666667 7.317535, 1.1602316666666668 7.317525000000001, 1.1602333333333334 7.317503333333334, 1.1602316666666668 7.317495, 1.1602299999999999 7.317480000000001, 1.1602299999999999 7.317471666666667, 1.1602366666666666 7.317456666666668, 1.160235 7.317448333333334, 1.1602316666666668 7.317441666666667, 1.1602233333333334 7.317431666666666, 1.1602166666666667 7.317426666666667, 1.160215 7.3174116666666675, 1.160215 7.317401666666666, 1.16021 7.317386666666666, 1.1602033333333335 7.3173666666666675, 1.1602216666666667 7.317338333333334, 1.1602333333333334 7.317318333333333, 1.1602383333333333 7.31731, 1.160255 7.317301666666666, 1.1602616666666667 7.317295, 1.1602666666666668 7.317279999999999, 1.1602649999999999 7.317258333333332, 1.1602516666666667 7.317245000000001, 1.1602283333333332 7.31724, 1.16021 7.317234999999999, 1.1601933333333332 7.317233333333333, 1.1601783333333333 7.3172266666666665, 1.16016 7.317223333333334, 1.1601400000000002 7.317221666666668, 1.1601183333333334 7.3172266666666665, 1.16009 7.317228333333333, 1.1600816666666667 7.31723, 1.16006 7.317236666666668, 1.1600466666666667 7.317245000000001, 1.16004 7.317248333333334, 1.160005 7.317265, 1.159985 7.317285, 1.1599683333333335 7.317290000000001, 1.1599566666666665 7.317295, 1.1599466666666667 7.317301666666666, 1.1599333333333335 7.317313333333334, 1.1599216666666665 7.3173200000000005, 1.1599149999999998 7.317324999999999, 1.15991 7.317343333333334, 1.1598966666666666 7.317363333333333, 1.1598766666666667 7.3173699999999995, 1.159865 7.317373333333334, 1.1598383333333333 7.3173683333333335, 1.1597933333333332 7.3173900000000005, 1.159795 7.317383333333334, 1.1598 7.317409999999999, 1.1598183333333334 7.317441666666667, 1.15983 7.317461666666666, 1.159845 7.317486666666667, 1.1598716666666666 7.317503333333334, 1.1598983333333335 7.317503333333334, 1.1599316666666666 7.31751, 1.159965 7.31752, 1.1599966666666668 7.317538333333332, 1.1600116666666667 7.317559999999999, 1.1600283333333332 7.317573333333333, 1.1600466666666667 7.317593333333334, 1.1600483333333333 7.317601666666667, 1.16006 7.317616666666667, 1.1600683333333333 7.317633333333333, 1.1600716666666666 7.3176483333333335, 1.160065 7.317661666666667, 1.1600416666666669 7.317673333333333, 1.160015 7.317695, 1.1599949999999999 7.317705000000001, 1.1599783333333331 7.317711666666666, 1.1599599999999999 7.317721666666667, 1.1599566666666665 7.317728333333334, 1.1599350000000002 7.317748333333332, 1.1599366666666666 7.317758333333334, 1.1599599999999999 7.317771666666666, 1.1599700000000002 7.317779999999999, 1.1599983333333335 7.317828333333334, 1.1599983333333335 7.317845, 1.1600033333333333 7.317878333333335, 1.1600066666666666 7.317891666666666, 1.1599916666666668 7.317921666666666, 1.1599133333333334 7.317951666666667, 1.1598816666666667 7.317970000000001, 1.1598116666666667 7.318015000000001, 1.15979 7.3180233333333335, 1.1597783333333331 7.3180250000000004, 1.1597666666666666 7.3180250000000004, 1.1597266666666668 7.318034999999999, 1.1596933333333332 7.318088333333333)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38e1,Plateaux,Ogou,Ogou 3,Gléi,Depotoire public de zongo,Depotoire Public De Zongo,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Prive - individuel,Nsp,Nsp,"MULTIPOLYGON (((1.1610528675787675 7.31201901724595, 1.161219844748478 7.3119355286610945, 1.16116021004501 7.311836137488648, 1.1611244292229295 7.31184806442934, 1.1611125022822357 7.311808307960362, 1.1610926240477464 7.311768551491383, 1.161072745813257 7.3116969898472215, 1.1610647945194614 7.311669160318936, 1.1610409406380742 7.311641330790652, 1.161017086756687 7.311613501262366, 1.160989257228402 7.311601574321672, 1.160989257228402 7.311569769146489, 1.1609654033470147 7.311549890912001, 1.1609534764063207 7.311522061383715, 1.1609574520532187 7.311506158796123, 1.1609852815815038 7.31147435362094, 1.1609495007594226 7.311442548445759, 1.160913719937342 7.311498207502328, 1.1608540852338738 7.311510134443021, 1.1607666210021206 7.311506158796123, 1.1608222800586911 7.311561817852694, 1.1608381826462824 7.3116015743216725, 1.1608103531179974 7.311629403849959, 1.1608024018242018 7.31166120902514, 1.1610528675787675 7.31201901724595)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38e2,Plateaux,Ogou,Ogou 4,Ountivou,Depotoir de kamasswe,Depotoir De Kamasswe,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Samedi,Vendredi,Dimanche}",Domaine public de l'Etat ou des collectivites territoriales,{Abandonne},{Decharge},"MULTIPOLYGON (((1.4905000000000002 7.425195, 1.4906316666666668 7.425110000000001, 1.490716666666667 7.42518, 1.4906483333333331 7.425285000000001, 1.49057 7.425316666666666, 1.490516666666667 7.425271666666666, 1.4905000000000002 7.425195)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38e3,Plateaux,Ogou,Ogou 4,Ountivou,Dépotoir de voith nangbeto,Dépotoir De Voith Nangbeto,Cité De Nangbeto,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Prive - entreprise,{Construit et actif},{Triage},"MULTIPOLYGON (((1.4425583333333334 7.413225, 1.44256 7.413286666666666, 1.442615 7.413268333333334, 1.4425999999999999 7.413228333333333, 1.4425601326795725 7.413225241714404, 1.4425601326795725 7.413225241714404, 1.4425583333333334 7.413225)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38e4,Plateaux,Ogou,Ogou 4,Ountivou,Dépotoir de ceb,Dépotoir De Ceb,Cité De Nangbeto,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Prive - entreprise,Nsp,Nsp,"MULTIPOLYGON (((1.4407416666666668 7.414383333333334, 1.44078 7.414425, 1.4409783333333333 7.414573333333334, 1.44087 7.414699999999999, 1.4406666666666665 7.414506666666667, 1.4407416666666668 7.414383333333334)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38e5,Plateaux,Ogou,Ogou 4,Ountivou,Dépotoir de kpeli,Dépotoir De Kpeli,Nsp,"{Dimanche,Samedi,Mercredi,Lundi,Mardi,Vendredi}",Domaine public de l'Etat ou des collectivites territoriales,{Abandonne},{Decharge},"MULTIPOLYGON (((1.579540276615688 7.424663503463013, 1.579738911466633 7.4250718856041145, 1.5798153094862266 7.425007989078636, 1.5796208417999866 7.424612108431647, 1.579540276615688 7.424663503463013)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38e6,Plateaux,Ogou,Ogou 4,Ountivou,Depotoir de tanago,Depotoir De Tanago,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Domaine public de l'Etat ou des collectivites territoriales,{Inacheve},{Decharge},"MULTIPOLYGON (((1.4472606833077215 7.4304905208092995, 1.4472568916391089 7.430421006884742, 1.4473112388892186 7.430418479105667, 1.4473188222264433 7.4304842013616135, 1.4472594194181834 7.4304854652511505, 1.4472606833077215 7.4304905208092995)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38e7,Plateaux,Ogou,Ogou 4,Ountivou,Nsp,Nsp,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Domaine public de l'Etat ou des collectivites territoriales,{Abandonne},{Decharge},"MULTIPOLYGON (((1.566865 7.360951666666667, 1.5668199999999999 7.360868333333333, 1.5669833333333334 7.360821666666667, 1.5670083333333333 7.3610083333333325, 1.5668700000000002 7.361071666666667, 1.566865 7.360951666666667)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38e8,Plateaux,Ogou,Ogou 4,Ountivou,Depotoir de atome,Depotoir De Atome,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Domaine public de l'Etat ou des collectivites territoriales,{Abandonne},{Decharge},"MULTIPOLYGON (((1.5351230101919022 7.370747812280551, 1.5352391324947283 7.370722928929946, 1.5352197787775905 7.370588835318349, 1.5350704786739573 7.370627542752625, 1.5351230101919022 7.370747812280551)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38e9,Plateaux,Ogou,Ogou 4,Ountivou,Depotoir de carrefour,Depotoir De Carrefour,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Domaine public de l'Etat ou des collectivites territoriales,{Abandonne},{Decharge},"MULTIPOLYGON (((1.4856416666666665 7.430664999999999, 1.4857616666666669 7.430735, 1.4858133333333332 7.430838333333332, 1.4858016666666667 7.430851666666666, 1.4856033333333334 7.430796666666667, 1.4856416666666665 7.430664999999999)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38ea,Plateaux,Ogou,Ogou 4,Ountivou,Depotoir de carrefour1,Depotoir De Carrefour1,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Domaine public de l'Etat ou des collectivites territoriales,{Abandonne},{Decharge},"MULTIPOLYGON (((1.4836784037739603 7.429978967377108, 1.4836784037739603 7.429978967377108, 1.4836784037739603 7.429978967377108, 1.4836784037739603 7.429978967377108, 1.4835711298491632 7.429848609190013, 1.4837327196852508 7.429803798563199, 1.4838698673612574 7.429893419816827, 1.483823698836661 7.430046862266221, 1.4836784037739603 7.429978967377108)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38eb,Centrale,Blitta,Blitta 1,Blitta,Societe cpagom,Societe Cpagom,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Nsp,{Inacheve},"{Decharge,Recyclage,Incineration,autre}","MULTIPOLYGON (((0.9921879073439661 8.333418914594798, 0.9921528990847042 8.333391354901337, 0.992207273615047 8.333314634673593, 0.9922229156032276 8.333319103813073, 0.992232226310478 8.333291916547902, 0.9923186296737624 8.333354484500626, 0.992293676978331 8.333387258190148, 0.992234833308508 8.333353367215755, 0.9921901419137057 8.333415935168478, 0.9921901419137057 8.333415935168478, 0.9921901419137057 8.333415935168478, 0.9921879073439661 8.333418914594798)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38ec,Centrale,Tchaoudjo,Tchaoudjo 1,Kpangalam,Dépotoir kpangalam,Dépotoir Kpangalam,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Domaine public de l'Etat ou des collectivites territoriales,{autre},"{Decharge,Stockage}","MULTIPOLYGON (((1.1374068820176588 9.006731547082854, 1.1375175180760069 9.006721639376137, 1.1375274257827246 9.006886767821431, 1.1374151384399245 9.006903280665957, 1.1374068820176588 9.006731547082854)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38ed,Centrale,Sotouboua,Sotouboua 1,Sotouboua,Depotoir tchitchao,Depotoir Tchitchao,Quartier Tchitchao,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Domaine public de l'Etat ou des collectivites territoriales,{Inacheve},{Decharge},"MULTIPOLYGON (((0.9761283333333334 8.554806666666668, 0.9756183333333334 8.554038333333333, 0.9766573744504393 8.553828789067655, 0.977034292798643 8.554386628222998, 0.9761283333333334 8.554806666666668)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38ee,Centrale,Sotouboua,Sotouboua 1,Sotouboua,Depotoir sonde,Depotoir Sonde,Quartier Sonde Derrière Le Lycée De Sotouboua,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Domaine public de l'Etat ou des collectivites territoriales,{Inacheve},{Decharge},"MULTIPOLYGON (((0.9723433333333333 8.567636666666667, 0.9732583333333333 8.567255, 0.9728564201395017 8.566522095947523, 0.9720966969464697 8.56668297850605, 0.9723433333333333 8.567636666666667)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38ef,Centrale,Sotouboua,Sotouboua 1,Sotouboua,Depotoir laouwai,Depotoir Laouwai,Quartier Laouwai,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Domaine public de l'Etat ou des collectivites territoriales,{Inacheve},{Decharge},"MULTIPOLYGON (((0.9850150000000001 8.565755, 0.985595 8.56631, 0.9855966666666667 8.56631, 0.985345 8.567063333333333, 0.9846199746023969 8.566610884057214, 0.9850150000000001 8.565755)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38f0,Centrale,Sotouboua,Sotouboua 3,Tchébébé,Depotoir1 tchebebe2,Depotoir1 Tchebebe2,Tchebebe 2,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Foncier National - terre de l'Etat non allouee,{autre},"{Decharge,Incineration}","MULTIPOLYGON (((0.9916520807568129 8.428683525567703, 0.9915415632364725 8.428677024537093, 0.9915415632364725 8.427773381282547, 0.9916683333333334 8.427776631797851, 0.9916520807568129 8.428683525567703)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38f1,Centrale,Sotouboua,Sotouboua 3,Tchébébé,Depotoir2 tchebebe2,Depotoir2 Tchebebe2,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Foncier National - terre de l'Etat non allouee,{autre},"{Decharge,Incineration,Recyclage}","MULTIPOLYGON (((0.9919108383163258 8.432357414511923, 0.9918362372573084 8.432248621300856, 0.9918875254853828 8.432211320771348, 0.9918797545417354 8.43214293646725, 0.991973005865507 8.432072997974421, 0.9920460527357946 8.43217557443057, 0.992014968961204 8.43224706711213, 0.9920134147724743 8.432351197757006, 0.9919108383163258 8.432357414511923)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_38f2,Centrale,Sotouboua,Sotouboua 3,Tchébébé,Depotoir1 zongo,Depotoir1 Zongo,Zongo Nima,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Foncier National - terre de l'Etat non allouee,{autre},"{Decharge,Incineration,Recyclage}","MULTIPOLYGON (((0.9928552249558741 8.434333426813357, 0.9929702349218592 8.434380052475243, 0.9929982103189909 8.434414244627291, 0.9929888851866138 8.434442220024422, 0.9929375969585393 8.434456207722988, 0.9929034048064898 8.434443774213152, 0.9928567791446039 8.434380052475243, 0.9927542026884554 8.43438471504143, 0.9926423010999295 8.434390931796345, 0.9926376385337409 8.434373835720322, 0.9925443872099692 8.434316330737328, 0.9925630374747235 8.434275921830363, 0.9927075770265695 8.43425105481069, 0.992794611595423 8.434272813452901, 0.9928194786150957 8.434327210058438, 0.9928552249558741 8.434333426813357)))"
